# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000164949.8	GEM	protein_coding	3795	1876	1919	85.7736	23.1197	28.2500
ENSG00000164951.16	PDP1	protein_coding	1565	777	788	16.7138	4.5051	5.5048
ENSG00000164953.16	TMEM67	protein_coding	807	402	405	5.7877	1.5600	1.9062
ENSG00000164961.16	WASHC5	protein_coding	4183	2433	2377	52.5614	14.1676	17.3114
ENSG00000164967.10	RPP25L	protein_coding	517	250	267	28.3353	7.6376	9.3324
ENSG00000164970.15	FAM219A	protein_coding	2921	1442	1479	46.2242	12.4594	15.2242
ENSG00000164972.13	C9orf24	protein_coding	15	9	6	0.6336	0.1708	0.2087
ENSG00000164975.15	SNAPC3	protein_coding	1543	930	928	13.8162	3.7241	4.5504
ENSG00000164976.9	MYORG	protein_coding	400	195	205	3.7133	1.0009	1.2230
ENSG00000164978.18	NUDT2	protein_coding	1130	568	562	63.0287	16.9890	20.7588
ENSG00000164983.7	TMEM65	protein_coding	2819	1425	1394	18.6860	5.0367	6.1543
ENSG00000164985.15	PSIP1	protein_coding	3116	1684	1748	27.6528	7.4536	9.1076
ENSG00000164989.17	CCDC171	protein_coding	161	76	86	0.7902	0.2130	0.2603
ENSG00000165006.14	UBAP1	protein_coding	3755	1895	2015	81.0730	21.8527	26.7018
ENSG00000165023.7	DIRAS2	protein_coding	47	24	23	0.6331	0.1707	0.2085
ENSG00000165025.15	SYK	protein_coding	2233	1133	1100	25.6514	6.9142	8.4484
ENSG00000165028.12	NIPSNAP3B	protein_coding	30	17	13	0.3189	0.0860	0.1050
ENSG00000165029.17	ABCA1	protein_coding	6976	3482	3494	36.8077	9.9213	12.1228
ENSG00000165030.4	NFIL3	protein_coding	8674	4335	4339	252.6198	68.0920	83.2016
ENSG00000165046.13	LETM2	protein_coding	177	122	147	1.7326	0.4670	0.5707
ENSG00000165055.16	METTL2B	protein_coding	2335	1197	1138	20.7065	5.5813	6.8198
ENSG00000165059.8	PRKACG	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165060.15	FXN	protein_coding	152	77	75	1.2529	0.3377	0.4126
ENSG00000165061.15	ZMAT4	protein_coding	677	352	325	10.9775	2.9589	3.6155
ENSG00000165066.13	NKX6-3	protein_coding	1	0	1	0.0234	0.0063	0.0077
ENSG00000165071.15	TMEM71	protein_coding	91	57	44	1.6326	0.4401	0.5377
ENSG00000165072.10	MAMDC2	protein_coding	40	32	18	0.6670	0.1798	0.2197
ENSG00000165076.14	PRSS37	protein_coding	2	0	2	0.0539	0.0145	0.0177
ENSG00000165078.13	CPA6	protein_coding	23	12	11	0.4768	0.1285	0.1570
ENSG00000165084.16	C8orf34	protein_coding	43	19	24	0.2507	0.0676	0.0826
ENSG00000165091.18	TMC1	protein_coding	3	0	3	0.0206	0.0056	0.0068
ENSG00000165092.13	ALDH1A1	protein_coding	951	480	471	20.0411	5.4019	6.6006
ENSG00000165097.16	KDM1B	protein_coding	3063	1512	1555	32.6248	8.7938	10.7451
ENSG00000165102.15	HGSNAT	protein_coding	4022	2039	1983	26.9436	7.2625	8.8740
ENSG00000165105.10	RASEF	protein_coding	4288	2182	2107	38.6265	10.4115	12.7218
ENSG00000165113.13	GKAP1	protein_coding	642	341	328	11.2943	3.0443	3.7198
ENSG00000165115.15	KIF27	protein_coding	158	102	110	1.2219	0.3294	0.4024
ENSG00000165118.15	C9orf64	protein_coding	2067	1018	1049	44.9196	12.1078	14.7945
ENSG00000165119.21	HNRNPK	protein_coding	26445	14801	14610	310.6413	83.7313	102.3112
ENSG00000165120.5	SSMEM1	protein_coding	1	0	1	0.0437	0.0118	0.0144
ENSG00000165121.11	AL353743.1	transcribed_unprocessed_pseudogene	199	106	93	5.7620	1.5531	1.8977
ENSG00000165124.18	SVEP1	protein_coding	999	525	474	4.2126	1.1355	1.3874
ENSG00000165125.22	TRPV6	protein_coding	47	25	26	0.2363	0.0637	0.0778
ENSG00000165131.8	LLCFC1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165138.18	ANKS6	protein_coding	456	214	242	3.0796	0.8301	1.0143
ENSG00000165140.11	FBP1	protein_coding	361	296	323	12.3461	3.3278	4.0662
ENSG00000165152.9	PGAP4	protein_coding	113	59	56	1.2188	0.3285	0.4014
ENSG00000165156.15	ZHX1	protein_coding	1052	533	519	9.3512	2.5206	3.0799
ENSG00000165164.14	CFAP47	protein_coding	74	40	37	0.3870	0.1043	0.1275
ENSG00000165168.8	CYBB	protein_coding	9457	4697	4760	129.3705	34.8709	42.6088
ENSG00000165169.11	DYNLT3	protein_coding	2785	1374	1412	53.4233	14.3999	17.5952
ENSG00000165171.11	METTL27	protein_coding	1743	856	888	71.9431	19.3918	23.6948
ENSG00000165175.16	MID1IP1	protein_coding	2267	1089	1217	28.0502	7.5607	9.2385
ENSG00000165178.9	NCF1C	unprocessed_pseudogene	76	39	38	3.1875	0.8592	1.0498
ENSG00000165181.16	SHOC1	protein_coding	9	5	5	0.0858	0.0231	0.0283
ENSG00000165182.12	CXorf58	protein_coding	10	5	5	0.3244	0.0874	0.1068
ENSG00000165185.15	KIAA1958	protein_coding	1839	1064	1005	8.3768	2.2579	2.7589
ENSG00000165186.12	PTCHD1	protein_coding	4	2	2	0.0186	0.0050	0.0061
ENSG00000165188.13	RNF183	protein_coding	6	2	4	0.0985	0.0265	0.0324
ENSG00000165192.14	ASB11	protein_coding	1	0	1	0.0192	0.0052	0.0063
ENSG00000165194.15	PCDH19	protein_coding	6	4	2	0.0368	0.0099	0.0121
ENSG00000165195.16	PIGA	protein_coding	1161	615	546	11.0399	2.9757	3.6360
ENSG00000165197.5	VEGFD	protein_coding	17	10	7	0.4656	0.1255	0.1534
ENSG00000165202.3	OR1Q1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165204.3	OR1K1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165209.19	STRBP	protein_coding	1428	718	710	10.5239	2.8367	3.4661
ENSG00000165215.6	CLDN3	protein_coding	1019	485	538	47.8701	12.9031	15.7663
ENSG00000165219.22	GAPVD1	protein_coding	2245	1098	1147	9.8614	2.6581	3.2479
ENSG00000165233.18	CARD19	protein_coding	1143	574	569	22.1959	5.9828	7.3103
ENSG00000165238.16	WNK2	protein_coding	58	35	27	0.2630	0.0709	0.0866
ENSG00000165240.20	ATP7A	protein_coding	1743	873	870	9.5529	2.5749	3.1463
ENSG00000165244.7	ZNF367	protein_coding	305	154	151	4.9509	1.3345	1.6306
ENSG00000165246.14	NLGN4Y	protein_coding	974	484	490	6.7870	1.8294	2.2353
ENSG00000165259.14	HDX	protein_coding	48	25	23	0.3958	0.1067	0.1304
ENSG00000165264.11	NDUFB6	protein_coding	1833	933	906	79.1515	21.3347	26.0689
ENSG00000165269.13	AQP7	protein_coding	40	18	22	0.4557	0.1228	0.1501
ENSG00000165271.17	NOL6	protein_coding	3480	1822	1658	34.7474	9.3659	11.4442
ENSG00000165272.16	AQP3	protein_coding	2007	964	1043	41.2634	11.1223	13.5903
ENSG00000165275.10	TRMT10B	protein_coding	321	227	207	6.7033	1.8068	2.2078
ENSG00000165280.17	VCP	protein_coding	14538	7269	7270	97.9501	26.4018	32.2603
ENSG00000165282.14	PIGO	protein_coding	2734	1399	1349	22.6663	6.1096	7.4653
ENSG00000165283.16	STOML2	protein_coding	7478	3790	3688	247.8150	66.7968	81.6191
ENSG00000165288.11	BRWD3	protein_coding	993	511	482	4.1752	1.1254	1.3751
ENSG00000165300.7	SLITRK5	protein_coding	4	1	3	0.0113	0.0031	0.0037
ENSG00000165304.8	MELK	protein_coding	420	214	206	8.1428	2.1948	2.6819
ENSG00000165309.14	ARMC3	protein_coding	15	9	6	0.1283	0.0346	0.0422
ENSG00000165312.6	OTUD1	protein_coding	1425	729	696	29.0779	7.8377	9.5769
ENSG00000165322.18	ARHGAP12	protein_coding	2974	1457	1518	29.9448	8.0714	9.8625
ENSG00000165323.15	FAT3	protein_coding	5	1	4	0.0155	0.0042	0.0051
ENSG00000165325.14	DEUP1	protein_coding	1	1	0	0.0142	0.0038	0.0047
ENSG00000165338.17	HECTD2	protein_coding	592	303	289	3.0676	0.8269	1.0103
ENSG00000165349.12	SLC7A3	protein_coding	28	13	15	0.7389	0.1992	0.2434
ENSG00000165355.7	FBXO33	protein_coding	578	267	311	8.9782	2.4200	2.9570
ENSG00000165359.16	INTS6L	protein_coding	427	222	209	3.5608	0.9598	1.1728
ENSG00000165370.3	GPR101	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165376.11	CLDN2	protein_coding	114	56	59	2.0008	0.5393	0.6590
ENSG00000165379.13	LRFN5	protein_coding	16	6	10	0.1560	0.0420	0.0514
ENSG00000165383.11	LRRC18	protein_coding	1	1	0	0.0370	0.0100	0.0122
ENSG00000165389.7	SPTSSA	protein_coding	1500	755	745	33.7243	9.0902	11.1073
ENSG00000165392.11	WRN	protein_coding	1161	618	619	8.4511	2.2779	2.7834
ENSG00000165406.16	MARCHF8	protein_coding	2272	1139	1133	18.0918	4.8765	5.9586
ENSG00000165409.18	TSHR	protein_coding	3	2	1	0.0181	0.0049	0.0060
ENSG00000165410.15	CFL2	protein_coding	3084	1537	1548	37.3483	10.0670	12.3009
ENSG00000165416.15	SUGT1	protein_coding	3649	1824	1827	14.4610	3.8979	4.7628
ENSG00000165417.12	GTF2A1	protein_coding	3223	1672	1568	28.2588	7.6170	9.3072
ENSG00000165424.7	ZCCHC24	protein_coding	1430	755	797	16.9542	4.5699	5.5839
ENSG00000165434.8	PGM2L1	protein_coding	1560	766	795	10.6314	2.8656	3.5015
ENSG00000165443.12	PHYHIPL	protein_coding	15	47	52	0.2222	0.0599	0.0732
ENSG00000165449.11	SLC16A9	protein_coding	463	229	234	6.2566	1.6864	2.0606
ENSG00000165457.14	FOLR2	protein_coding	2526	1259	1267	106.7652	28.7779	35.1637
ENSG00000165458.14	INPPL1	protein_coding	3514	1732	1793	31.9913	8.6230	10.5365
ENSG00000165462.5	PHOX2A	protein_coding	0	8	3	0.0000	0.0000	0.0000
ENSG00000165471.7	MBL2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165474.8	GJB2	protein_coding	3138	1535	1603	75.9125	20.4617	25.0021
ENSG00000165475.15	CRYL1	protein_coding	4110	1999	2111	56.8479	15.3230	18.7231
ENSG00000165476.14	REEP3	protein_coding	5077	2595	2482	58.2657	15.7051	19.1901
ENSG00000165478.7	HEPACAM	protein_coding	7	10	1	0.1098	0.0296	0.0361
ENSG00000165480.16	SKA3	protein_coding	246	127	119	4.9109	1.3237	1.6174
ENSG00000165487.14	MICU2	protein_coding	2218	1098	1120	36.7514	9.9061	12.1042
ENSG00000165490.13	DDIAS	protein_coding	170	100	76	1.9057	0.5137	0.6276
ENSG00000165494.11	PCF11	protein_coding	1769	1028	1001	10.6395	2.8678	3.5042
ENSG00000165495.16	PKNOX2	protein_coding	101	47	54	0.9246	0.2492	0.3045
ENSG00000165496.5	RPL10L	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165501.17	LRR1	protein_coding	188	123	133	4.9027	1.3215	1.6147
ENSG00000165502.7	RPL36AL	protein_coding	14600	7343	7259	1292.6053	348.4131	425.7259
ENSG00000165506.15	DNAAF2	protein_coding	326	171	155	6.5539	1.7666	2.1586
ENSG00000165507.9	DEPP1	protein_coding	7754	3941	3839	155.7812	41.9898	51.3073
ENSG00000165509.13	MAGEC3	protein_coding	5	2	3	0.1083	0.0292	0.0357
ENSG00000165511.6	ZNF22-AS1	lncRNA	595	306	295	11.5693	3.1184	3.8104
ENSG00000165512.5	ZNF22	protein_coding	1121	968	974	31.9026	8.5991	10.5073
ENSG00000165516.11	KLHDC2	protein_coding	2243	1701	1846	21.2442	5.7262	6.9969
ENSG00000165521.15	EML5	protein_coding	11	270	247	0.0598	0.0161	0.0197
ENSG00000165525.18	NEMF	protein_coding	745	1060	988	4.9301	1.3289	1.6238
ENSG00000165526.9	RPUSD4	protein_coding	3381	1746	1635	49.5836	13.3649	16.3306
ENSG00000165527.7	ARF6	protein_coding	5213	2593	2620	80.5148	21.7022	26.5179
ENSG00000165533.19	TTC8	protein_coding	317	139	178	3.0322	0.8173	0.9987
ENSG00000165548.11	TMEM63C	protein_coding	57	26	31	0.5361	0.1445	0.1766
ENSG00000165553.4	NGB	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165555.9	NOXRED1	protein_coding	18	11	7	0.4323	0.1165	0.1424
ENSG00000165556.10	CDX2	protein_coding	0	0	1	0.0000	0.0000	0.0000
ENSG00000165566.12	AMER2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165568.18	AKR1E2	protein_coding	11	6	5	0.2724	0.0734	0.0897
ENSG00000165572.8	KBTBD6	protein_coding	522	255	267	5.9689	1.6089	1.9659
ENSG00000165583.15	SSX5	protein_coding	1	1	0	0.0403	0.0109	0.0133
ENSG00000165584.16	SSX3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165588.18	OTX2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165591.6	FAAH2	protein_coding	453	220	233	13.4283	3.6195	4.4227
ENSG00000165606.9	DRGX	protein_coding	5	3	2	0.1035	0.0279	0.0341
ENSG00000165609.13	NUDT5	protein_coding	2976	1792	1892	35.8807	9.6714	11.8175
ENSG00000165617.15	DACT1	protein_coding	671	326	345	8.7607	2.3614	2.8854
ENSG00000165621.8	OXGR1	protein_coding	0	0	1	0.0000	0.0000	0.0000
ENSG00000165623.10	UCMA	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165626.17	BEND7	protein_coding	914	456	480	5.4604	1.4718	1.7984
ENSG00000165629.20	ATP5F1C	protein_coding	5841	2884	2957	151.4646	40.8263	49.8856
ENSG00000165630.14	PRPF18	protein_coding	257	131	137	8.3413	2.2483	2.7472
ENSG00000165632.8	TAF3	protein_coding	763	380	383	9.3672	2.5249	3.0851
ENSG00000165633.13	VSTM4	protein_coding	584	316	301	4.0384	1.0885	1.3301
ENSG00000165637.13	VDAC2	protein_coding	9872	4962	4910	208.9966	56.3336	68.8340
ENSG00000165643.11	SOHLH1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165644.11	COMTD1	protein_coding	643	300	343	20.1694	5.4365	6.6429
ENSG00000165646.14	SLC18A2	protein_coding	10	143	131	0.1451	0.0391	0.0478
ENSG00000165650.12	PDZD8	protein_coding	2477	1364	1372	15.0443	4.0551	4.9549
ENSG00000165655.17	ZNF503	protein_coding	375	213	194	7.0027	1.8875	2.3064
ENSG00000165660.8	ABRAXAS2	protein_coding	1317	654	663	26.6740	7.1898	8.7852
ENSG00000165661.17	QSOX2	protein_coding	2407	1184	1223	32.0057	8.6269	10.5412
ENSG00000165669.14	FAM204A	protein_coding	2760	1575	1556	10.9954	2.9637	3.6214
ENSG00000165671.21	NSD1	protein_coding	3916	1987	1931	15.1051	4.0715	4.9749
ENSG00000165672.7	PRDX3	protein_coding	6708	3399	3309	118.8132	32.0253	39.1317
ENSG00000165675.16	ENOX2	protein_coding	1160	561	599	16.2247	4.3732	5.3437
ENSG00000165678.21	GHITM	protein_coding	14574	7922	7915	366.1818	98.7018	120.6038
ENSG00000165682.14	CLEC1B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165684.4	SNAPC4	protein_coding	302	163	139	3.5827	0.9657	1.1800
ENSG00000165685.8	TMEM52B	protein_coding	70	41	29	1.2008	0.3237	0.3955
ENSG00000165688.12	PMPCA	protein_coding	1507	746	761	13.8354	3.7292	4.5568
ENSG00000165689.17	ENTR1	protein_coding	1399	713	686	26.6824	7.1921	8.7880
ENSG00000165694.10	FRMD7	protein_coding	1	1	0	0.0180	0.0048	0.0059
ENSG00000165695.10	AK8	protein_coding	132	81	92	2.8928	0.7797	0.9527
ENSG00000165698.16	SPACA9	protein_coding	271	148	164	5.7454	1.5486	1.8923
ENSG00000165699.15	TSC1	protein_coding	1627	822	834	5.5327	1.4913	1.8222
ENSG00000165702.14	GFI1B	protein_coding	3	13	15	0.0294	0.0079	0.0097
ENSG00000165704.15	HPRT1	protein_coding	4262	2089	2173	158.2371	42.6517	52.1161
ENSG00000165714.11	BORCS5	protein_coding	703	339	368	6.4511	1.7389	2.1247
ENSG00000165716.11	DIPK1B	protein_coding	44	295	301	0.7759	0.2091	0.2555
ENSG00000165724.6	ZMYND19	protein_coding	350	173	177	8.7572	2.3605	2.8842
ENSG00000165730.16	STOX1	protein_coding	11	7	4	0.1682	0.0453	0.0554
ENSG00000165731.20	RET	protein_coding	57	29	28	0.4963	0.1338	0.1635
ENSG00000165732.13	DDX21	protein_coding	8053	3989	4064	96.9168	26.1233	31.9200
ENSG00000165733.8	BMS1	protein_coding	3283	1591	1694	25.3236	6.8258	8.3404
ENSG00000165752.17	STK32C	protein_coding	566	298	268	9.5341	2.5699	3.1401
ENSG00000165757.9	JCAD	protein_coding	1536	776	760	9.6019	2.5881	3.1624
ENSG00000165762.3	OR4K2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165775.18	FUNDC2	protein_coding	9823	5355	5226	58.2426	15.6989	19.1825
ENSG00000165782.11	PIP4P1	protein_coding	1606	1028	1022	26.0201	7.0135	8.5698
ENSG00000165792.18	METTL17	protein_coding	569	435	454	8.0203	2.1618	2.6415
ENSG00000165794.10	SLC39A2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165795.23	NDRG2	protein_coding	370	166	205	2.9330	0.7906	0.9660
ENSG00000165799.5	RNASE7	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165801.10	ARHGEF40	protein_coding	573	311	298	4.1852	1.1281	1.3784
ENSG00000165802.23	NSMF	protein_coding	2623	1362	1261	31.9400	8.6092	10.5196
ENSG00000165804.16	ZNF219	protein_coding	442	244	251	3.9702	1.0701	1.3076
ENSG00000165805.10	C12orf50	protein_coding	30	17	13	0.3201	0.0863	0.1054
ENSG00000165806.21	CASP7	protein_coding	1132	558	574	18.7568	5.0558	6.1776
ENSG00000165807.8	PPP1R36	protein_coding	2	1	1	0.0389	0.0105	0.0128
ENSG00000165810.17	BTNL9	protein_coding	32	15	17	0.3443	0.0928	0.1134
ENSG00000165813.20	CCDC186	protein_coding	816	404	412	5.4245	1.4621	1.7866
ENSG00000165816.13	VWA2	protein_coding	4	3	1	0.0377	0.0102	0.0124
ENSG00000165819.12	METTL3	protein_coding	785	655	638	8.0160	2.1607	2.6401
ENSG00000165821.12	SALL2	protein_coding	206	128	106	2.2904	0.6173	0.7543
ENSG00000165828.15	PRAP1	protein_coding	2	2	0	0.1598	0.0431	0.0526
ENSG00000165832.6	TRUB1	protein_coding	2180	1066	1114	36.2522	9.7715	11.9398
ENSG00000165837.12	ERICH6B	protein_coding	1	68	59	0.0203	0.0055	0.0067
ENSG00000165841.11	CYP2C19	protein_coding	2	0	2	0.0191	0.0052	0.0063
ENSG00000165861.14	ZFYVE1	protein_coding	1492	740	752	17.0900	4.6065	5.6287
ENSG00000165863.17	C10orf82	protein_coding	2	1	1	0.0496	0.0134	0.0164
ENSG00000165868.16	HSPA12A	protein_coding	817	439	472	2.3160	0.6243	0.7628
ENSG00000165874.13	SHLD2P1	transcribed_unprocessed_pseudogene	1	0	1	0.0160	0.0043	0.0053
ENSG00000165879.9	FRAT1	protein_coding	55	26	29	1.2445	0.3354	0.4099
ENSG00000165886.5	UBTD1	protein_coding	381	186	199	13.8449	3.7318	4.5599
ENSG00000165887.12	ANKRD2	protein_coding	1	0	1	0.0412	0.0111	0.0136
ENSG00000165891.16	E2F7	protein_coding	409	209	200	3.8910	1.0488	1.2815
ENSG00000165895.19	ARHGAP42	protein_coding	2179	1131	1119	14.0032	3.7745	4.6120
ENSG00000165898.14	ISCA2	protein_coding	913	581	549	18.0636	4.8689	5.9493
ENSG00000165899.11	OTOGL	protein_coding	8	3	5	0.0390	0.0105	0.0128
ENSG00000165905.18	LARGE2	protein_coding	6	1	5	0.1140	0.0307	0.0375
ENSG00000165912.16	PACSIN3	protein_coding	150	65	85	3.2586	0.8783	1.0732
ENSG00000165914.15	TTC7B	protein_coding	1896	997	1059	5.3355	1.4381	1.7573
ENSG00000165915.14	SLC39A13	protein_coding	2121	1096	1026	27.7223	7.4724	9.1305
ENSG00000165916.8	PSMC3	protein_coding	8030	3983	4047	211.1558	56.9156	69.5452
ENSG00000165917.10	RAPSN	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165923.16	AGBL2	protein_coding	303	127	176	3.3074	0.8915	1.0893
ENSG00000165929.13	TC2N	protein_coding	2257	1092	1165	21.9571	5.9184	7.2317
ENSG00000165934.13	CPSF2	protein_coding	3444	1695	1751	15.1973	4.0963	5.0053
ENSG00000165935.9	SMCO2	protein_coding	2	1	2	0.0605	0.0163	0.0199
ENSG00000165943.5	MOAP1	protein_coding	1069	551	518	25.2981	6.8189	8.3321
ENSG00000165948.11	IFI27L1	protein_coding	232	127	105	5.8935	1.5886	1.9410
ENSG00000165949.12	IFI27	protein_coding	3106	1565	1542	44.8257	12.0825	14.7636
ENSG00000165953.10	SERPINA12	protein_coding	4	3	1	0.0996	0.0268	0.0328
ENSG00000165959.12	CLMN	protein_coding	942	458	484	3.5903	0.9677	1.1825
ENSG00000165966.16	PDZRN4	protein_coding	2	1	1	0.0246	0.0066	0.0081
ENSG00000165970.12	SLC6A5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000165972.13	CCDC38	protein_coding	1	0	2	0.0121	0.0033	0.0040
ENSG00000165973.19	NELL1	protein_coding	11	7	4	0.1239	0.0334	0.0408
ENSG00000165983.14	PTER	protein_coding	1953	1009	949	29.1996	7.8705	9.6170
ENSG00000165985.10	C1QL3	protein_coding	8	8	6	0.2015	0.0543	0.0664
ENSG00000165995.22	CACNB2	protein_coding	30	22	17	0.1609	0.0434	0.0530
ENSG00000165996.14	HACD1	protein_coding	40	18	22	0.6212	0.1674	0.2046
ENSG00000165997.5	ARL5B	protein_coding	2333	1191	1142	19.4740	5.2491	6.4139
ENSG00000166002.7	SMCO4	protein_coding	684	313	371	37.0136	9.9768	12.1906
ENSG00000166004.15	CEP295	protein_coding	460	1570	1544	2.9127	0.7851	0.9593
ENSG00000166006.14	KCNC2	protein_coding	0	2	0	0.0000	0.0000	0.0000
ENSG00000166007.11	TRIM51HP	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000166012.17	TAF1D	protein_coding	35284	18780	18949	264.9594	71.4180	87.2657
ENSG00000166013.11	TRIM53BP	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000166016.6	ABTB2	protein_coding	1947	959	988	23.4178	6.3121	7.7128
ENSG00000166024.14	R3HCC1L	protein_coding	1037	517	520	17.3800	4.6847	5.7242
ENSG00000166025.18	AMOTL1	protein_coding	879	495	481	5.2450	1.4138	1.7275
ENSG00000166033.13	HTRA1	protein_coding	33798	16840	16959	899.0178	242.3242	296.0959
ENSG00000166035.11	LIPC	protein_coding	84	41	43	1.0071	0.2715	0.3317
ENSG00000166037.11	CEP57	protein_coding	6363	4382	4554	53.6293	14.4554	17.6631
ENSG00000166046.11	TCP11L2	protein_coding	253	131	127	2.2887	0.6169	0.7538
ENSG00000166049.11	PASD1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166068.13	SPRED1	protein_coding	5470	2781	2689	42.2421	11.3861	13.9126
ENSG00000166069.13	TMCO5A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166073.11	GPR176	protein_coding	652	325	328	8.6389	2.3286	2.8453
ENSG00000166086.13	JAM3	protein_coding	543	583	511	6.1260	1.6512	2.0176
ENSG00000166090.8	IL25	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166091.21	CMTM5	protein_coding	5	4	1	0.1028	0.0277	0.0339
ENSG00000166104.15	AC126323.1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000166105.16	GLB1L3	protein_coding	3	0	3	0.0201	0.0054	0.0066
ENSG00000166106.3	ADAMTS15	protein_coding	45	29	16	0.4747	0.1280	0.1564
ENSG00000166111.10	SVOP	protein_coding	1	1	0	0.0084	0.0023	0.0028
ENSG00000166118.8	SPATA19	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166123.14	GPT2	protein_coding	646	339	307	6.0771	1.6380	2.0015
ENSG00000166126.11	AMN	protein_coding	862	946	891	12.0285	3.2422	3.9616
ENSG00000166128.13	RAB8B	protein_coding	3237	1640	1597	37.9644	10.2331	12.5038
ENSG00000166130.15	IKBIP	protein_coding	5451	2733	2718	78.3663	21.1231	25.8103
ENSG00000166133.18	RPUSD2	protein_coding	380	170	210	9.1373	2.4629	3.0094
ENSG00000166135.14	HIF1AN	protein_coding	2826	1693	1780	12.1732	3.2812	4.0093
ENSG00000166136.16	NDUFB8	protein_coding	107	64	43	3.2035	0.8635	1.0551
ENSG00000166140.17	ZFYVE19	protein_coding	1351	748	708	16.9191	4.5604	5.5724
ENSG00000166143.10	PPP1R14D	protein_coding	278	128	150	19.1905	5.1727	6.3205
ENSG00000166145.14	SPINT1	protein_coding	6786	3476	3456	114.6635	30.9068	37.7650
ENSG00000166147.14	FBN1	protein_coding	6040	3017	3023	22.5551	6.0796	7.4286
ENSG00000166148.4	AVPR1A	protein_coding	205	102	103	1.9719	0.5315	0.6495
ENSG00000166152.4	C16orf78	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166153.16	DEPDC4	protein_coding	29	16	15	0.5566	0.1500	0.1833
ENSG00000166159.11	LRTM2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166160.9	OPN1MW2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166164.16	BRD7	protein_coding	4145	2626	2703	29.0283	7.8244	9.5606
ENSG00000166165.13	CKB	protein_coding	251	120	131	6.3039	1.6992	2.0762
ENSG00000166166.13	TRMT61A	protein_coding	1123	546	577	20.8924	5.6314	6.8810
ENSG00000166167.18	BTRC	protein_coding	1450	689	761	13.1229	3.5372	4.3221
ENSG00000166169.17	POLL	protein_coding	1430	925	882	15.7905	4.2562	5.2007
ENSG00000166170.10	BAG5	protein_coding	2692	1358	1343	30.5662	8.2389	10.0671
ENSG00000166171.13	DPCD	protein_coding	1239	811	804	43.8518	11.8200	14.4428
ENSG00000166173.11	LARP6	protein_coding	1273	689	586	13.7227	3.6989	4.5196
ENSG00000166181.13	API5	protein_coding	9843	5801	5627	126.6604	34.1405	41.7162
ENSG00000166183.16	ASPG	protein_coding	5	3	3	0.0489	0.0132	0.0161
ENSG00000166188.2	ZNF319	protein_coding	983	493	541	13.7651	3.7103	4.5336
ENSG00000166189.8	HPS6	protein_coding	680	346	334	15.1405	4.0810	4.9866
ENSG00000166192.15	SENP8	protein_coding	168	103	113	2.0182	0.5440	0.6647
ENSG00000166197.17	NOLC1	protein_coding	6388	3168	3220	96.3018	25.9575	31.7175
ENSG00000166199.13	ALKBH3	protein_coding	3267	1640	1628	82.1546	22.1442	27.0580
ENSG00000166200.15	COPS2	protein_coding	17992	9126	8866	143.3644	38.6429	47.2178
ENSG00000166206.15	GABRB3	protein_coding	35	16	19	0.1509	0.0407	0.0497
ENSG00000166211.8	SPIC	protein_coding	2	1	1	0.0984	0.0265	0.0324
ENSG00000166220.12	TBATA	protein_coding	1	0	1	0.0349	0.0094	0.0115
ENSG00000166224.17	SGPL1	protein_coding	5509	2732	2777	43.9028	11.8337	14.4596
