199_40_Pancreas	199_41_Liver	199_42_Stomach	199_43_Duodenum	199_44_Jejunum	199_45_Ileum	199_46_Colon	199_47_Kidneys	199_48_Quadriceps	199_49_Thymus	199_50_Heart	199_51_Esophagus	199_52_Brain	199_53_Pancreas	199_54_Liver	199_55_Stomach	199_56_Duodenum	199_57_Jejunum	199_58_Ileum	199_59_Colon	199_60_Kidneys	199_61_Quadriceps	199_62_Thymus	199_63_Heart	199_64_Esophagus	199_65_Brain	199_66_Pancreas	199_67_Liver	199_68_Stomach	199_69_Duodenum	199_70_Jejunum	199_71_Ileum	199_72_Colon	199_73_Kidneys	199_74_Quadriceps	199_75_Thymus	199_76_Heart	199_77_Esophagus	199_78_Brain	199_79_Unknown
ENSRNOG00000016977	0.0300504498973056	0	0.0180419358590758	0.515854022980144	1.0756041267817	1.20983804383104	9.54650490821739	0.0100833358922843	0	0.155231799806263	0.00967375477604329	0	23.9252928236111	0.0190268057551846	0	0.0244216589531483	0.852491765324865	2.152220983834	1.38433387945988	10.8453224679887	0	0	0.0883619638857497	0	0	24.9343250040501	0.0118198784889317	0.0255406287122869	0.0527288756803591	0.416637536132298	1.19634582029668	0.290240752554312	4.23429634141646	0	0	0.0225969892764211	0	0	13.8588997098643	0.00946477187049003
ENSRNOG00000016978	0	0.0304510443899416	0.0782721578247125	0.196356355752253	0.237945487619877	0.233754201292601	0.289708874168448	0.122022977826918	0.160040081713432	37.76766049926	0.21461915953136	0.230007709841396	0.152650592242666	0.0827201981917476	0.03890708900276	0.073667531677354	0.206507241571744	0.300904090669872	0.313445985463126	3.19081665269282	0.16254961406513	0.0807643514030671	39.1293564554789	0.119049964520041	0.530976770249482	0.14174541450961	0.0614191816808038	0.0753286897463653	0.173940192367802	0.124647142960351	0.415622393650368	16.6580770107465	0.513959464177514	0.137071324850061	0.0400653632291382	34.9809119465417	0.221755069374865	0.399795706490814	0.0778655984264951	0.188033467827069
ENSRNOG00000016979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000016980	0.0621042631210982	13.5153618336957	0.0950932108061065	1.16687428154789	2.21635229670933	0.311203823096963	0.164717420095773	16.6771068893242	1.03097387262396	1.90785397812652	0.11387391336371	0.332403734741159	0.99428113026689	0.218924283292886	10.1810795959852	0.126536397762741	1.23514708638194	0.513440998411815	1.89581213742889	0.499249477939326	13.1306290720117	0.169446776473101	1.3462205086123	0.103701594654789	0.775000137002435	0.415733757639917	0.131675655689781	13.9249770833072	0.141782087940521	0.948618287376167	2.11280330256787	5.50271260749523	0.22750686764611	14.003615047953	0.264756251608765	1.82630026151998	0.16893037740498	0.610002976992758	0.605861041661067	0.0136292714935056
ENSRNOG00000016983	0.0277608918098918	0	0.00108522922460607	0.00471864110722469	0	0.00187378117268618	0.00629801900366192	0.00248430014737438	0.036527523485851	0.078325080714429	12.3370776623848	0.90231172690373	0.0588320464341132	0.00719306071232588	0.0127454257078007	0.0226772547422091	0.0194818152426174	0.0182267485965526	0.00772578133183761	0.00908050049033723	0.0106220539884145	0.933324937871807	0.0911607591219499	5.25808458766373	0.0738674721296333	0.0597864737177404	0	0.00161649548811943	0.012238306948034	0	0.00269447256823577	0.0500415090610883	0	0	1.1174987797965	0.0942506903153288	6.32837093876758	0.175260093361139	0.111012414885129	0.000378590874819601
ENSRNOG00000016984	0.0207968192940083	2.8763610905699	4.37917122859163	3.63655015137758	4.28269548165831	4.4997293377748	3.89249871959659	2.3244281261257	1.53585854046652	1.77342481545165	2.90337020128419	2.97783315007994	6.87474939942547	1.30147992049793	3.73860230663159	3.60353654498241	3.43561811803557	5.56941086803409	4.12225618205906	4.43644766113202	2.93635416694881	1.12379060080631	6.68212362642801	2.37833000868512	3.0033645138825	7.27791434862679	0.599610284466552	3.59411606828473	3.05749362093223	2.06215825470192	4.52705072370712	4.23833047855173	4.1452866018103	2.75866014436304	0.963734412809001	5.64152185268597	2.24498151065846	2.98938153262449	7.53589930161913	5.52894113586545
ENSRNOG00000016986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000016987	0	0.274059399509475	0.208906625736668	1.13688807838262	1.32227859288763	1.39112637228843	0.211871818789857	0.214380489188131	2.52953100139518	0.0641414644884761	0.356961551235997	0.769929511683904	0.140727818712829	0.0219272334617676	0.322157405061647	0.194702346928671	1.20170330354878	1.70306182199038	1.27491158875998	0.176446587959298	0.237064932195977	1.63486626476511	0.309866615436452	0.232094045179766	0.801592426969103	0.168867092984214	0.00806402924945805	0.506286386879005	0.181621682899015	0.717804406086602	1.42453396591915	0.417568592276415	0.495718379021033	0.300950545596292	1.91636963715587	0.389749780853143	0.305269685214143	0.873679428520135	0.187308933242576	0.305649032937691
ENSRNOG00000016989	0.69631185333471	1.67985785856512	1.26374943205376	2.42522931488423	2.67252224648059	2.83253253937727	2.59704465684336	3.26013246986913	2.05250630909267	2.11477717928958	1.33677471355238	2.05371328476162	2.45589589184263	0.579389438667023	2.13016312290111	1.21839924887136	2.11540043842754	2.39909578402123	2.05143144711304	1.83942452089557	3.47775703993406	1.76299509319422	1.71206302877276	1.31035039423516	1.95479402127526	2.1715159940725	0.383980351659126	1.91861849484895	1.27122158553834	1.64513836537036	3.21282172855013	1.89749988802749	2.67485245947397	3.54023796638353	1.5915153407034	1.40912507487836	1.48737493867905	1.78422812892382	2.60741880474012	1.57329747879199
ENSRNOG00000016991	0.433585062803981	1.6051413935498	5.92901421498216	2.87654450465588	2.84952653244782	4.00489495975459	10.7878606026058	13.0779405169899	6.02425537761142	9.41287811048575	8.65649036309394	6.44856430354593	29.7291426136927	1.73457178564491	1.84691280684222	6.2936762081292	2.72777883088714	6.08561842650074	3.46745679693413	11.1642082793258	14.9519894506009	5.19209685089414	10.0128898714517	7.87358027678844	8.52083016742417	29.7980140315251	1.23755232440656	2.25986069239096	7.21448194586602	1.578226555499	3.36135452887412	9.24822689125647	14.0964741504172	14.4402007811192	4.59046192078714	9.26128914344395	8.42289034479202	8.00185514993021	31.4002342067752	8.63591024855165
ENSRNOG00000016992	0	0	0	0	0	0	0	0	0	0	0	0	0.0168091561240324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0124902045093194	0	0	0	0	0	0	0	0	0	0.0016405604575516
ENSRNOG00000016993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000016995	0	0.00742708399754674	0.0394752130450456	0.235627626902704	0.271083276316939	0.346961813809057	0.263709359819998	0.0473478381029	0	22.4000275099116	0.136538138839011	0.0664466717319589	0.100464026136659	0.0416501418665321	0.0171057029236273	0.0658848051977792	0.221767996845128	0.251756964989882	0.378720954266815	1.32931405217368	0.0807919863967281	0.0204430265583521	30.933284520212	0.0798115232993099	0.141477934855345	0.225288102949631	0.0237502231319655	0.0171348521740659	0.0325486886915797	0.261019784031491	0.476584835506702	13.0283995535156	0.1050551385864	0.0615943322376292	0	27.8533966281055	0.162004775115869	0.0803785074238524	0.210060594243769	0.128216109605572
ENSRNOG00000016997	0.00887203758872832	0.00965520919681076	0.182454163386895	2.12597614014862	3.92302923848288	2.93231138682281	0.539853269980559	0.0442789967443787	0	0.0137108290184212	0.00856818280163834	0.0061335389291039	0.0138773265675151	0.0168224806981815	0.00888825740149259	0.136466083271164	2.64563050994744	3.24257112309205	3.14675803715949	0.19674417729064	0.0265551349710361	0	0.262686924311935	0.00774091697551835	0.00556178613681945	0.115019672947044	0.0311514554568106	0.045100224118532	0.0893136017696946	1.45281470614012	5.80591476640603	0.0337316838856225	3.61629513227235	0.0186697846419757	0	0.159917154879287	0.0046170681927406	0	0.21829826460627	0.243938720342096
ENSRNOG00000016998	0.0103984096470042	0.227714395364783	0.346730737261638	0.362117651422179	0.339783569957189	0.327755556789024	0.442637694590701	0.29928510010722	0.694796834440616	0.01607476505608	0.59438313273946	0.613183516829026	0.96926285138461	0.0627652555704565	0.255579326035372	0.278567933993054	0.495162804083192	0.361931150702972	0.392280488849224	0.567086158073021	0.499558417879371	0.678506930771221	0.233899316168161	0.480070316567923	0.83930828920941	1.40755572229515	0.0142501338791793	0.316024867927348	0.355041096247751	0.188627578304008	0.416969629934486	0.445184091721238	0.637931283666931	0.366534148056565	0.535603521276013	0.215733649758652	0.575368174489469	0.998091379141402	1.43963096335132	0.549461556321514
ENSRNOG00000016999	0	0	0.645847042293685	0.122684668787842	0.105879276080856	0.13459994757129	2.48045056144223	0	0.0188828723104823	0.0455451676588933	0	0.207006938857257	1.14419534825681	0	0	1.3270890497068	0.167056565705444	0.262172249902198	0.123454832302629	2.20513722691817	0	0.0119490929883326	0.0849634268132208	0	0.112278557637043	1.2570996957207	0	0.0150334080395107	1.63667826216739	0.102088304203723	0.096832607920973	0	1.1724964181138	0	0.0338389892137992	0	0	0.264025923298785	1.61674087614509	0.0499739954761873
ENSRNOG00000017001	0.0338663800429952	0.457211290888977	0.82124721572064	0.960471786664123	1.05523651031424	0.962030483743295	0.998801218914076	0.419116048392337	0.89507910304524	0.679080025751458	0.555964506628888	1.03384206171674	0.717907330739196	0.258138065885888	0.628383027988542	0.727148186083026	1.22524383030028	1.11508644092481	1.07482961916606	1.27607739243621	0.552185867185606	0.642227756878934	2.29401252395696	0.483807310969897	1.17562254467021	0.926492374168958	0.149571172654332	0.575472393770516	0.838324025940326	0.663255349658145	1.12174261106365	2.079132032027	1.16861174257122	0.481105988850912	0.448975708888687	2.10789351250307	0.564232892377565	1.20847338552905	0.654698658810178	1.55790144988266
ENSRNOG00000017002	0	0.0117347927161238	0.05276927104647	0.0458164830088591	0.0640125088977387	0.0687053096651599	0.255957951815491	0.230016966586311	0	0.0579952307905632	1.14772190592914	0.0299861903200635	1.36447347560314	0.0355012351285761	0.0271678811139962	0.0304599812217839	0.0550361280603941	0.09796877370647	0.0856142706773025	0.419127414789291	0.633460674218171	0	0.0685704832869053	1.20424644603624	0.0135568537084974	1.07952199067165	0.00629657078382341	0.0203678431503048	0.0656181564022246	0.0555686649598292	0.0995270804892088	0.236307126121806	0.144746388695409	0.443128136331338	0	0.0965683302411156	1.43387126609259	0.0223661933701155	1.78227882342963	0.0016405604575516
ENSRNOG00000017003	0.0269977057807539	0.13829230403432	1.91949919102198	1.08163431315931	1.40682036600258	1.29821805580941	1.0105898185876	0.54450013818335	0.883780335187328	0.341352363837934	0.643442889103679	6.02500936527503	2.28076793966667	0.309069576413486	0.197050989561392	0.82711596586377	1.09292983511083	0.785214839092555	0.895875296479618	1.34017504295624	0.858616030730169	0.531662655492917	1.38720286742809	0.586574657024193	3.86248666620433	2.6256556321801	0.0933439002163295	0.212569156687705	1.2481771139447	0.526627806454162	1.54376437706358	2.43998691403418	0.951576608996423	0.708653962350547	0.405932514608735	1.18605223202138	0.648154896586791	3.75420050435102	2.73353361528983	1.38450682921528
ENSRNOG00000017006	0	0.178101474261171	0	0.0599724063305332	0.117356266312521	0.0699544971136173	0.0205089336785914	0.0245507308681704	0	0.0504306354700549	0.00787720031763525	0.0114151974513878	0.0639138843320765	0	0.23981524687046	0	0.105039453849779	0.149556981787784	0.201185652641322	0.0582220325556917	0.146455592870563	0	0.0653718601598193	0.00720706063237916	0	0.0265277731065471	0	0.114124581461232	0.00716071151214753	0.0282941367456011	0.401981626273674	0.0745062468242871	0.0442515213981297	0.149039135517994	0	0	0	0	0.026085956147919	0
ENSRNOG00000017007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000017012	0.17248004258517	1.15936781201705	3.5556179007687	5.25489183692639	4.5675188167033	5.88648355399363	3.53367312405462	4.94025004600814	3.70320985984098	5.28229387401657	8.00378830870462	5.62990723259192	3.56158654525718	0.382972474377221	0.951211244929547	3.50410550495887	4.30824109244448	5.50252521023782	5.56366624197048	4.06290079782363	4.27006570334261	3.62719756434986	5.38748091573997	8.57052973275666	4.93104482774077	3.832669308528	0.46274271953397	1.1478734461136	4.76903386709025	4.54299326259888	4.56140524895213	2.53376840879311	3.71358091977358	4.88031361957423	4.71485404513707	5.66315315865998	9.01360348121618	5.13671083204128	3.32762655643304	0.776868475129821
ENSRNOG00000017016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00519776258151469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000017017	0.0394948770078873	0.60545588748001	0.685186601685655	1.01329012421919	1.37756212329932	0.863032378453042	0.50561788462732	0.753473621168372	0.439258947681548	0.252941156029494	0.658091717764545	1.07166555177954	0.744489252051619	0.145949522195257	0.984248729987925	0.523589633160355	1.34018654023172	1.21240425932426	1.28247970108504	0.759201060603882	0.97835554841775	0.389569224414794	2.21344720394348	0.477534498938012	0.94376558509155	1.08902447656056	0.0349073046962842	0.86870467531538	0.468701117158747	0.411666944541854	1.5508373675552	1.19265596595594	0.985694194196508	0.967318243586809	0.324448228581906	2.22435491877386	0.615156438621028	1.02622385673975	0.916538895332523	1.13779177579117
ENSRNOG00000017019	0	0	0	0	0	0	0.00791289567126754	0.365922798177968	0.040396964533081	0	0.0182419375776816	0	0.00996822049215872	0	0.0127454257078007	0	0	0	0	0.0112170888410048	0.415064806607892	0.00633445893357389	0	0.00547202751717677	0.0399753378583898	0.0308830791389653	0	0.00808247744059713	0	0	0	0.0192752479346414	0.0170587926000424	0.584507873021854	0.00730922167018062	0.0142921128756851	0.0395166718849269	0.0705932978244269	0.0302047913291694	0.70228607279036
ENSRNOG00000017020	0.033389388774784	0.174239390582447	0.262218511395441	0.514027452228961	0.641579918725063	0.755602257885701	0.504003007959714	0.392519423285153	0.175363068260463	5.00524057040295	0.270865133729212	0.324566434998415	0.726116453497444	0.173329559745401	0.197386395501071	0.339890451254531	0.718878982452581	0.664625368467149	0.789133378894841	2.4385595042286	0.436791735220558	0.0889703550215605	9.56568237549601	0.257185293307308	0.494303742909829	1.29016042787588	0.0518086262739154	0.17975429827888	0.356994017569246	0.35100023692516	1.03029894827915	10.3313475540454	0.786224550031656	0.47855285590842	0.0768821834937517	8.70080655472452	0.25869161491679	0.406435670147567	1.41884065243644	0.317763940931919
ENSRNOG00000017021	0	0.143342721152652	0.230746863881865	0.120705883807393	0.19333070869115	0.447833700271997	6.17222011125544	1.78986518853185	0.647744431306299	0.411324870552635	1.86883122623476	0.61676141453767	1.99188500069783	0.173097525528874	0.254237702276656	0.332644464532168	0.173063458738584	0.766011657535472	0.283488874176408	3.79440286175641	2.25187544554386	0.593135700143737	0.430414724538505	2.4944437633179	1.13408295446084	2.28574379319547	0.0772158417174134	0.284664855457831	0.353218369681022	0.072392205727484	0.307338277314393	1.61559938698336	11.2696126479725	2.21101312819842	0.638338692529108	0.363869468348524	2.89232163050536	1.27504775798229	3.3393946569509	0.743047690312604
ENSRNOG00000017022	0.27341139493866	0.403142119386837	1.29454281130196	3.75558167866306	3.90153008776723	1.90188789027647	2.43894823108477	0.537924049557948	0.648518319515745	8.47581386515779	1.41582310972234	1.17661721789976	7.82270762269938	0.533794715119538	0.529102869843568	1.17868050683766	4.51961878782688	2.63506708281589	3.16615132499247	4.61681132773421	0.597731947166232	0.529791110807998	15.590089121417	1.09894328235204	1.76204337047111	7.78075422691508	0.279037505262069	0.555427849717835	1.34621376428373	2.33592314537557	4.23335321376943	9.73789232436534	2.9059062047894	0.633496111355927	0.406609294393011	14.8033456159816	1.48221468599305	1.84241517886326	6.03880078073894	1.75868081049532
ENSRNOG00000017023	4.25781485656045	5.04195024257458	7.94211442662642	9.51673804212588	11.080953244798	10.5493880022232	13.3677875667726	7.77410583764838	5.45513798838483	10.6808934010859	5.48004388413172	10.4382610008467	39.4440530321683	7.88231835251827	6.81393936754803	6.80800708047765	12.2735436028489	12.0433241351721	11.8869817585694	15.2094822232564	9.79804010325261	3.79894778043518	16.3089796692295	4.55766506546511	9.15452617538804	39.2715965258587	6.12104006495507	6.41700213918769	7.14391638878267	7.20595584441235	12.6498750897249	15.7584418811816	11.7310445428569	8.9329334533542	3.24908438835214	15.3120675796918	5.26712423505382	9.91259206010375	43.1391106083474	16.9328554671815
ENSRNOG00000017024	0	0	0.00637572169456064	0	0	0	0.0179251310104224	0	0.0151682089051415	0.0219058072823051	0	0.0996700075979384	0	0	0	0.00576995239002954	0.00909151377988811	0.00927611312503122	0	0	0	0	0.0227901897804875	0	0.0271137074169948	0	0.00828496155766238	0	0	0	0	0	0	0.0100529609610638	0	0.0160303428200252	0	0.0199198909702591	0	0
ENSRNOG00000017027	0	0.0155968763948481	0	0	0	0	0	0.00292270605573457	0.00309555283778399	0.0132380418108894	0.00276392993601237	0	0	0	0.0058696039443819	0	0	0	0	0	0	0	0.00919604149037214	0.00507163525982237	0.00364992215228776	0	0.00331398462306495	0	0	0	0.00623096781404522	0.00444813413876341	0	0	0	0	0	0.00401892537119262	0.00451110519851231	0.00454309049783521
ENSRNOG00000017029	0.0516104552204518	0.322483987173479	0.653579300519003	1.71910750532244	2.17351564302777	1.61910308163192	1.28931753141633	1.37104141074509	0.374871448655641	1.58336435802388	0.369813825438455	0.658844306634577	1.34727340887157	0.196532981398065	0.262119741859112	0.543449004177201	1.7890800331137	1.75465003007169	2.27185271858057	1.47424596196063	1.1846809001321	0.320178106097007	2.83338034876183	0.314040993851633	0.971053098325321	1.51564649928153	0.0520295585821198	0.342535393932507	0.731303937522412	1.50481474124015	2.04156818404514	2.48743367818099	2.14957676654197	1.04295480700815	0.27165940540838	2.72515827940428	0.416215117963234	0.827199682922864	1.30782823755131	0.632751548781827
ENSRNOG00000017030	0.199763943126851	0.435969830655994	0.954730410347186	1.42411632900626	1.66270875384379	1.72606475690608	1.6268267549459	1.0372683791802	0.922629523301517	1.87286772476916	0.912235075380882	2.18439173916781	2.76002434450536	0.341322332510689	0.767744195925153	0.818796499626983	1.91944584677888	1.80786562642056	1.46238003781212	2.42556192509538	1.49867525363811	0.742571344985775	4.52405258537221	0.789706995588657	1.93376351744541	3.14393705003787	0.182490086576777	0.658075313213419	0.77700229644539	0.841304489449158	1.96578614306351	3.36353076459493	1.49475558921163	1.52246508777	0.657559238402546	4.00719943168533	0.908068676613424	2.28938957449416	2.68312691807167	2.908713691239
ENSRNOG00000017032	3.77462270186251	51.6451198270209	86.4604836316714	161.267931622013	165.748753152713	107.182625304115	87.4425032851759	188.670905368862	172.775186088075	97.6385957378375	326.63571197807	117.698863775714	103.418137597805	17.2472193315335	75.6534929421082	104.156094291209	176.159443877557	111.602544395518	132.221544417177	83.4941337144755	228.052280327019	204.420188035217	82.6968024997895	305.070872646036	126.845744558457	99.3785811738939	9.163609347391	68.5012594027441	100.764360646147	118.360109304839	156.270483517292	71.4672445128994	123.409048232552	229.885685850105	193.12046500272	90.4329579475766	307.218359583727	119.594831724179	102.589396939472	33.4517849112269
ENSRNOG00000017035	0.182496859217605	0.422452537780458	0.572187108673548	0.79623263328685	0.892618874074024	0.91190683737394	1.30288249542421	0.838378232087461	0.638612550434836	3.08367576325801	0.911958682387281	0.869429143200478	2.89977488669935	0.304196857866427	0.409027543438499	0.622752303305282	0.894215319636138	1.05601224681276	1.19591941636711	2.04596139479343	0.940212718186625	0.576291797979461	6.0711866091546	0.893141662071876	1.33378583793601	2.68900553810619	0.17652491425526	0.398466137821439	0.656832537796078	0.486353269464927	1.31591304051214	4.07652959925421	0.999206109127235	0.865033355078207	0.448569641018122	5.41381372997742	0.957905853870359	1.25967100004033	2.11276631297281	1.92071770491811
ENSRNOG00000017036	18.2765882292876	17.5770855302741	10.4812795048985	6.81295668768613	5.83758518642434	9.4571297269782	7.06766922344276	11.260017350323	4.29647256120228	10.2498690635528	6.10980532005214	5.59753577713277	28.7403342319313	19.639840155248	7.92983492885995	8.85620599399884	4.72953534706608	5.85518024781576	8.0393849863075	8.31702625303202	6.58020150561081	3.50626698470891	6.61855099177718	4.81017911576995	4.59247109666188	25.3567896891947	24.0320222910801	16.6917707607724	12.9305524591265	10.3167814736314	5.59389345619297	11.2446977638714	6.16751357013017	7.08845447321234	3.99638462614968	6.45230955339038	8.31710516472893	5.77152630480401	26.3523074896399	26.1154509389726
ENSRNOG00000017037	0.0684959461151283	0.181963557939895	0.49920544331879	0.864576822226976	1.74854370895667	0.559948273771053	0.61769032535915	0.426715084137247	0.680712069028699	0.524478608888571	0.323656195507048	0.571100624732119	0.805862217434714	0.18168279154036	0.241156870629176	0.546266887902565	0.96370046066814	0.413356619957531	0.604345302957827	0.762583992159105	0.76446600674195	0.533822130129363	1.97175124390305	0.274936016716686	0.544012206507652	0.849680613233583	0.0863845325078931	0.371309013621032	0.395141080715777	0.395990463371994	1.20813413778271	0.98340832251161	0.723225246667143	0.606049932224134	0.363566100113058	1.71775745832896	0.306899238693934	0.461477474144335	0.935367856161096	0.666950924473864
ENSRNOG00000017039	0	0	0	0	0	0	0	0	0	0.044284401772142	0	0	0	0	0	0	0	0	0	0	0	0	0.0655717741052622	0	0	0	0	0	0	0	0	0	0	0	0	0.0647007812615475	0	0	0	0
ENSRNOG00000017040	0.148821275681894	0.682549019374545	1.31665435675331	1.55654270846709	1.69859455428646	2.187327222249	2.76192356460589	1.56554749875422	1.20742038437764	3.90238561096719	1.19028642694373	2.49038718129755	4.73861838454698	0.694942478497291	0.889664254998457	1.31246289132277	1.70758110601541	2.65817599621509	1.96975890160504	3.26630944108307	1.95864237937885	0.908131067113274	3.7122020529287	1.23694514705352	2.82886347383979	4.92149581663254	0.623360507598518	0.907500567030246	1.37980401101345	0.8775005923129	2.20441536988789	3.34833297295415	3.30416989737256	1.80538413195994	0.801036552669054	3.03591516612019	1.2375100717778	2.6381624023594	4.61368380802631	2.11342046020129
ENSRNOG00000017044	0	0	0.00379830228612123	0.0363792007944097	0.0863198983621022	0.0665192316303593	0.0213163720123942	0.00423792378081513	0.00913188087146276	0	0.012299488215255	0.0298158142386995	0.159296072570772	0.00800518047016912	0	0.0206644806526639	0.043671735835534	0.0720933002524356	0.073158419142299	0.0831488966468135	0.0101392333525774	0.00431894927289129	0.0271882965802307	0.00373699440197438	0.0269399016002192	0.0896797105766107	0.0149129308037923	0.00533443511079411	0.00377564788822324	0.0244706047529523	0.0882439766097215	0.381056824554065	0.0344553830733529	0.02983974126538	0	0.00965683302411156	0.0133080200849582	0.0534691810254323	0.0270666311910739	0.00265013612373721
ENSRNOG00000017045	0.156262339465989	0.382049200833804	1.34066505334772	0.654521185840844	0.905550694053365	0.822277637947118	2.58913176117209	1.57168518147126	3.72534306263114	0.534722331718426	2.91359674204744	3.53939271425568	3.03639814403305	0.542728032455814	0.523065562929347	1.49790647743953	0.593383622598054	1.13949726493805	0.738206289707422	2.74978920730918	1.95735485768328	3.14894591486504	0.324660247399225	2.80581547545383	3.32299341093284	2.54310278602018	0.286770136049221	0.479937510422658	1.75151003587128	0.37215711395115	1.17984217581624	1.24232679717213	2.2071713039342	1.66958937358113	3.15501199833778	0.436488852689843	2.80269618911686	4.63609251949925	2.83630835981246	0.635906472738657
ENSRNOG00000017047	0	0.493009835757152	1.59474434555861	1.89156622708004	1.81320280885337	2.71510891922227	1.50926373354421	1.019586007543	0.493740677626546	5.29994459643109	0.748334030175349	1.74124355154005	1.31580510496495	0.279485213806339	0.553755206409972	1.01631673028102	1.40739880281875	2.39226075329752	2.21446120011549	2.22757140460018	1.19449825306079	0.391872664027003	9.45552979155699	0.515571763386679	1.62769147410357	1.40280447935069	0.209775226640012	0.533928459725847	1.38982900713045	1.07912817939191	1.81691653366848	4.2420372570007	2.78683245446237	1.15114381544626	0.229428346869558	7.84598369543016	0.67965959719608	1.30877178392316	1.67558137873438	1.0712859787812
ENSRNOG00000017048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000017050	0.00868124108144384	0.0265889607112173	0.108929883419834	0.103962318588209	0.0635275656485134	0.0874431213920217	0.190393959110703	0.093672729086293	0	0.105904334487115	0.00608064585922721	0.418273279748613	0.0682139010149685	0.0223913018948209	0.0419257424598707	0.109360725531955	0.162023763434435	0.11115061867362	0.141902106094976	0.210275903511535	0.122636441502603	0	0.0879621359948639	0	0.210478844115261	0.0679031804145198	0.0314828539191171	0.0164882539788181	0.0841058115790418	0.0363235539301636	0.196191283874667	0.150124527183265	0.120931638630003	0.113933557558723	0	0.103134976697511	0.0035306992062134	0.208809383416312	0.117681005178582	0.0836685833351318
ENSRNOG00000017051	0.409449304632494	0.6515038082648	1.67993483969019	0.965494856229878	0.978292181437159	1.25199812021648	2.65663360587801	1.07336379896852	0.717549147798328	4.25855197397445	0.830699142268517	2.06359509748073	2.86967476991911	0.841936154666918	0.685569740703806	1.49763810756092	1.01532727106108	1.36733162239495	0.879635388782082	2.95027241421349	1.11644225026714	0.432614752167944	4.22018338829904	0.825608834664768	1.66453830726	2.60506691275413	0.487597604206957	0.67569511403392	2.02257551529476	0.839775076652098	0.898438196971115	4.4060622033676	2.85320973655956	1.04838021451094	0.519902230280811	3.7358424237078	0.856601945876698	2.2521708308392	2.6111453699041	0.421497840632489
ENSRNOG00000017052	0.012306374719849	0.156562930668285	0.0472074712703639	0.0560148363696351	0.0998983093404104	0.118985104465572	0.451358028595771	0.293439687995751	0.0653161648772421	0.475623930776955	0.104891141071669	0.166287055411261	10.6282730529826	0.0381696286186325	0.306728731836414	0.105469362292168	0.0914021831799465	0.128075456656133	0.102800192415472	0.38031272641883	0.416030447879566	0.0498118816140128	0.479393641172008	0.0297624911300102	0.141130323221794	10.5964595768734	0.0471690478016245	0.3153782697321	0.0837152273147429	0.0267647239485416	0.120577647428551	0.385875636537725	0.289830575264086	0.608603065166626	0.0318086498609712	1.22796288734603	0.0797123243864334	0.142584482734486	12.2276448430806	0.0861925225005959
ENSRNOG00000017053	0.0135465520171981	0	0.00610441438840912	0	0	0.00968120272554526	0.0171176926766196	1.02908480222414	0.00727454916879237	0.0313615514329404	0	0.0190821211127677	0.0848276018352331	0	0	0.011003165022847	0.0173712852580005	0.00878789664476641	0.0167129147178528	0.0240366189450103	0.453529517262908	0	0.0433813261611033	0.0177507234093783	0.00851648502200478	0.165303660775872	0	0.0171348521740659	0.00598895871925066	0	0.00740979956264837	0.0309516000488954	0	0.361268311362675	0.00771528954074621	0.0762889808904813	0.00706139841242681	0.0188714756560349	0.205157219027995	0.0658748122186106
ENSRNOG00000017054	0.0128787642417024	0.0423343787860164	0.558214782406745	5.57438950415428	4.36853043677119	7.43204072459761	13.30609927807	0.187783864080946	0.076150599809486	0.0501154439983671	0.0809831471251624	0.063720654430135	0.0811139510636445	0.0676379741175159	0.0196212474712195	0.363104445753952	5.77116306870469	6.17642669183	5.79370532285112	11.9624020773294	0.108473702851384	0.0783169468150953	0.0829642873587921	0.0284278502721622	0.205612281245544	0.0526596093010562	0.0456225216441942	0.0410589853982334	0.822440265858835	5.88798436654631	4.04625577481255	0.128254534334345	10.5583792258064	0.0818598249686626	0.0223337328811075	0.087684043858933	0.0810702856195924	0.0816016586237806	0.0205941759062519	0.178694892914852
