id	filename	md5	size	state
158ed2cd-7be5-4191-89b6-0d034a6426c1	84c9a188-9500-4f03-b0be-c0bdf5b2d19d.rna_seq.augmented_star_gene_counts.tsv	ba7d12cc724267a38c8b990d06cbf994	4234602	released
01851b83-f8c4-4108-99c9-248fe29e39e9	6dd12311-581d-46fd-9b98-6523b67ec2e4.rna_seq.augmented_star_gene_counts.tsv	d2832e32406b7302c3cec58a1c49060a	4245998	released
a89b3ab8-977d-4c4d-8323-ca8d6df792e4	f1171117-057d-4260-a664-d8d96511c5c6.rna_seq.augmented_star_gene_counts.tsv	025e640273e9a360905db65803448a0c	4251784	released
369d7929-e499-436c-b1cc-231715d11635	e7993655-5901-4649-8a05-96ad9448369b.rna_seq.augmented_star_gene_counts.tsv	24a2a6833f95d3942641435281e73263	4247208	released
27918218-c6a5-4f1d-b25c-bdf08d4146bd	b146fd10-1cf3-4432-aad1-2181e1797163.rna_seq.augmented_star_gene_counts.tsv	b3179047307b0130e8507dcc29012044	4243338	released
a810deed-122b-4c57-9d6f-8146c5064712	c7fcc566-c577-4b0e-b2de-f8dabf5d8d66.rna_seq.augmented_star_gene_counts.tsv	030f8f954b7f4829fe6ac8823d7c957e	4226540	released
f4fbf55a-1a2a-458e-9223-921e2dc9352e	ceaa441a-68be-499e-8ff5-9b4187c9e1ae.rna_seq.augmented_star_gene_counts.tsv	5720fcd12d534c6c59d63645bca60994	4247231	released
633fef2c-c9ce-4b76-ae7b-0dfcc4123a6f	ba0e046d-ea06-4a64-9847-14b35eb72aee.rna_seq.augmented_star_gene_counts.tsv	bf4387c37a6fe6e05a8b3f19bb57edf2	4247048	released
56c82934-f740-406c-afad-f9d8bd17aff3	195e0fec-c626-4070-a7cd-3cfe6284a24c.rna_seq.augmented_star_gene_counts.tsv	c8946591da4560cf719e5acfddb451fc	4244833	released
a34f90d2-32b4-44e7-a820-07f3d48823ce	862104a6-f318-4617-8ddb-72c767394ce5.rna_seq.augmented_star_gene_counts.tsv	3df4a704829daa273d9a9de3b1e23fd4	4245380	released
84541c24-ecb8-47a6-9e6f-45a6fe854d93	44bdb239-7467-4690-8fc1-9edc635f6bb7.rna_seq.augmented_star_gene_counts.tsv	75e8ecb50b28a168ac02ed32b3ab35d6	4244396	released
5df50268-5981-49b7-8604-1dfe1af21cb9	8f9ecd05-a00b-4203-a052-bc1fc1cd0a9d.rna_seq.augmented_star_gene_counts.tsv	8de1172988916108de224937c46116da	4243874	released
828b7513-8452-4541-8576-8c2f66e79892	658d6096-cbc1-4bb1-988a-465b3e54b94c.rna_seq.augmented_star_gene_counts.tsv	239bdc89ace9ccc372c7ca4a10c0f508	4247883	released
3c0ebda3-32a1-43ca-9b7b-0cb4c8caa33f	07d27a21-8ff2-48b1-81f4-94568d777837.rna_seq.augmented_star_gene_counts.tsv	3f0965b9b6f6e1bcf9dfca93f854fd18	4244171	released
df48958f-3172-45ec-a6fb-88fc66ff6ae4	b87fe250-4800-4a9f-945e-7544057449d9.rna_seq.augmented_star_gene_counts.tsv	e0e5fa65dc6aabd84eb6329966c53673	4254453	released
fff384b3-f8cc-4754-9860-74863ff3cc23	f431375a-981d-42ab-a65d-26dc2f276a11.rna_seq.augmented_star_gene_counts.tsv	690abe3ab772e6677c9e61e7748ab2d8	4258729	released
54bccab4-c77e-4848-b698-b62941d96289	36d5c99d-e58c-4d8f-b7c6-33adeaf6ad6d.rna_seq.augmented_star_gene_counts.tsv	f6a5b7fae27dabb8190723d4c0c226d4	4243763	released
dd7f3972-e7c6-422b-84ed-a8038645a52b	56a452e7-275e-45ed-957d-70f49a1291ad.rna_seq.augmented_star_gene_counts.tsv	46896509dcfe11cf9c396c3935615d97	4261084	released
813cb150-7ef6-4fa7-9a64-c70f9401513c	6834bc84-328c-49be-b78e-61ffec46ef97.rna_seq.augmented_star_gene_counts.tsv	308a4ca0dec476c0e45aabc4f9871b9f	4247961	released
e0f18f8e-b8e0-4bf2-916c-69a38fc64fd8	f07087a6-4684-407b-97d8-115f595272ad.rna_seq.augmented_star_gene_counts.tsv	a55ca1349dc976706d682c61771b05e8	4211619	released
